reviews,lemmas,lemmas,aspectCategory
It was wonderful.,['wonder'],['wonder'],anecdotes/miscellaneous
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,"['order', 'attitud', 'major', 'downsid', 'deliveri', 'guy']","['order', 'attitud', 'major', 'downsid', 'deliveri', 'guy']",service
Will give it another chance before I write it off.,"['write', 'anoth', 'chanc', 'give']","['write', 'anoth', 'chanc', 'give']",anecdotes/miscellaneous
The all-Italian staff is warm and engaging from the start.,"['staff', 'start', 'engag', 'warm', 'italian']","['staff', 'start', 'engag', 'warm', 'italian']",service
Village is one of those places that scores on all fronts.,"['place', 'front', 'one', 'score', 'villag']","['place', 'front', 'one', 'score', 'villag']",anecdotes/miscellaneous
The prices are exceptionally reasonable for food of this caliber.,"['calib', 'reason', 'except', 'food', 'price']","['calib', 'reason', 'except', 'food', 'price']",price
If you go here - your focus should be the Tamarind Margaritas.,"['focu', 'margarita', 'go', 'tamarind']","['focu', 'margarita', 'go', 'tamarind']",food
It is the best hidden spot there and I rave about it to everyone.,"['best', 'hide', 'rave', 'everyon', 'spot']","['best', 'hide', 'rave', 'everyon', 'spot']",anecdotes/miscellaneous
The filet mignon dish was superb!,"['filet', 'dish', 'mignon', 'superb']","['filet', 'dish', 'mignon', 'superb']",food
I had been a regular due to the consistently good food and ease of getting a table.,"['tabl', 'get', 'regular', 'consist', 'eas', 'due', 'good', 'food']","['tabl', 'get', 'regular', 'consist', 'eas', 'due', 'good', 'food']",anecdotes/miscellaneous
Can't wait wait for my next visit.,"['visit', 'wait', 'next']","['visit', 'wait', 'next']",anecdotes/miscellaneous
This place is the most Japanese it can ever get.,"['ever', 'place', 'get', 'japanes']","['ever', 'place', 'get', 'japanes']",ambience
"The food is good, I can't lie.","['food', 'good', 'lie']","['food', 'good', 'lie']",food
"great food, lt's of it, more then one person can eat!","['food', 'one', 'eat', 'lt', 'person', 'great']","['food', 'one', 'eat', 'lt', 'person', 'great']",food
"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.","['nosh', 'like', 'schimmel', 'challah', 'money', 'knish', 'much', 'otherworldli', 'give', 'sandwich', 'soup', 'expect', 'run', 'pastrami', 'yonah', 'mom']","['nosh', 'like', 'schimmel', 'challah', 'money', 'knish', 'much', 'otherworldli', 'give', 'sandwich', 'soup', 'expect', 'run', 'pastrami', 'yonah', 'mom']",food
"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.","['like', 'sushi', 'atmospher', 'noth', 'feel', 'establish', 'special', 'tokyo']","['like', 'sushi', 'atmospher', 'noth', 'feel', 'establish', 'special', 'tokyo']",ambience
Cozy romantic atomosphere with only around 15 tables at most.,"['tabl', 'atomospher', 'cozi', 'around', 'romant']","['tabl', 'atomospher', 'cozi', 'around', 'romant']",ambience
This place is worth going even if only for their beer.,"['beer', 'go', 'even', 'worth', 'place']","['beer', 'go', 'even', 'worth', 'place']",food
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"['like', 'scallop', 'yum', 'saffron', 'mahi', 'realli', 'risotto']","['like', 'scallop', 'yum', 'saffron', 'mahi', 'realli', 'risotto']",food
"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","['tasti', 'fact', 'top', 'realli', 'food', 'price', 'fun', 'ambienc', 'great']","['tasti', 'fact', 'top', 'realli', 'food', 'price', 'fun', 'ambienc', 'great']",food
"Do not get the Go Go Hamburgers, no matter what the reviews say.","['get', 'hamburg', 'matter', 'say', 'go', 'review']","['get', 'hamburg', 'matter', 'say', 'go', 'review']",food
The sandwhiches are out-of-this world!,"['sandwhich', 'world']","['sandwhich', 'world']",food
"If you live in Upper Manhattan, Siam Square is THE place for Thia food.","['thia', 'squar', 'manhattan', 'food', 'live', 'siam', 'upper', 'place']","['thia', 'squar', 'manhattan', 'food', 'live', 'siam', 'upper', 'place']",anecdotes/miscellaneous
Decor is charming.,"['decor', 'charm']","['decor', 'charm']",ambience
The food was very well prepared.,"['prepar', 'food', 'well']","['prepar', 'food', 'well']",food
Really tasty spring rolls and noodles for a good price though.,"['though', 'price', 'realli', 'good', 'roll', 'spring', 'noodl', 'tasti']","['though', 'price', 'realli', 'good', 'roll', 'spring', 'noodl', 'tasti']",food
Stay away from this place.,"['away', 'place', 'stay']","['away', 'place', 'stay']",anecdotes/miscellaneous
"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.","['bad', 'smaller', 'hey', 'portion', 'dish', 'good', 'sum', 'cheap', 'tri', 'suppos', 'food', 'dim']","['bad', 'smaller', 'hey', 'portion', 'dish', 'good', 'sum', 'cheap', 'tri', 'suppos', 'food', 'dim']",food
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.","['uniqu', 'new', 'spend', 'peopl', 'feel', 'york', 'plenti', 'drink', 'attest', 'bar', 'thing', 'hardli']","['uniqu', 'new', 'spend', 'peopl', 'feel', 'york', 'plenti', 'drink', 'attest', 'bar', 'thing', 'hardli']",food
"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.","['come', 'waiter', 'happi', 'keep', 'write', 'touch', 'gift', 'staff', 'complimentari', 'nice', 'dessert', 'saw', 'receiv', 'stuff', 'attent', 'birthday', 'open', 'plate', 'candleveri']","['come', 'waiter', 'happi', 'keep', 'write', 'touch', 'gift', 'staff', 'complimentari', 'nice', 'dessert', 'saw', 'receiv', 'stuff', 'attent', 'birthday', 'open', 'plate', 'candleveri']",service
"The food arrived 20 minutes after I called, cold and soggy.","['soggi', 'cold', 'arriv', 'food', 'minut', 'call']","['soggi', 'cold', 'arriv', 'food', 'minut', 'call']",food
"If you go for the pre-theatre menu, it's an even greater deal.","['theatr', 'pre', 'greater', 'menu', 'even', 'go', 'deal']","['theatr', 'pre', 'greater', 'menu', 'even', 'go', 'deal']",price
"The one up front will smile and say What can I get for you, brother?","['get', 'front', 'smile', 'one', 'brother', 'say']","['get', 'front', 'smile', 'one', 'brother', 'say']",service
Brava La Pizza Fresca!,"['brava', 'pizza', 'la', 'fresca']","['brava', 'pizza', 'la', 'fresca']",anecdotes/miscellaneous
"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.","['eleg', 'present', 'wonder', 'kai', 'place', 'appreci', 'simplic', 'regardless', 'someon', 'size', 'seafood', 'portion', 'veget', 'tast']","['eleg', 'present', 'wonder', 'kai', 'place', 'appreci', 'simplic', 'regardless', 'someon', 'size', 'seafood', 'portion', 'veget', 'tast']",food
"The prices cannot be beat for the quality, quantity, freshness and taste.","['fresh', 'quantiti', 'qualiti', 'beat', 'price', 'cannot', 'tast']","['fresh', 'quantiti', 'qualiti', 'beat', 'price', 'cannot', 'tast']",price
"Check it out, it won't hurt your stomach or your wallet.","['wallet', 'stomach', 'check', 'hurt']","['wallet', 'stomach', 'check', 'hurt']",anecdotes/miscellaneous
"If just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.","['drop', 'keep', 'jet', 'quickli', 'turn', 'stuff']","['drop', 'keep', 'jet', 'quickli', 'turn', 'stuff']",anecdotes/miscellaneous
"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!","['gnochi', 'tonino', 'awesom', 'best', 'honestli', 'ever', 'kennsington', 'littl', 'favorit', 'deliveri', 'place']","['gnochi', 'tonino', 'awesom', 'best', 'honestli', 'ever', 'kennsington', 'littl', 'favorit', 'deliveri', 'place']",food
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,"['qualiti', 'exorbit', 'poor', 'servic', 'incred', 'food', 'price']","['qualiti', 'exorbit', 'poor', 'servic', 'incred', 'food', 'price']",food
I have been about 4 times and have always had a great meal.,"['time', 'alway', 'meal', 'great']","['time', 'alway', 'meal', 'great']",food
I go back in line like three times on average until I can't walk anymore.,"['time', 'back', 'like', 'averag', 'three', 'line', 'anymor', 'go', 'walk']","['time', 'back', 'like', 'averag', 'three', 'line', 'anymor', 'go', 'walk']",anecdotes/miscellaneous
We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,"['usual', 'get', 'reason', 'dinner', 'special', 'price', 'tasti']","['usual', 'get', 'reason', 'dinner', 'special', 'price', 'tasti']",food
Horrible food and Horrible service.,"['horribl', 'servic', 'food']","['horribl', 'servic', 'food']",food
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"['tabl', 'plate', 'chees', 'wait', 'plenti', 'fondu', 'grill', 'tri', 'wine']","['tabl', 'plate', 'chees', 'wait', 'plenti', 'fondu', 'grill', 'tri', 'wine']",food
Bleecker St Pizza is the best!,"['pizza', 'bleecker', 'best', 'st']","['pizza', 'bleecker', 'best', 'st']",anecdotes/miscellaneous
I DO NOT RECOMMEND THE HEARTLAND BREWERY.,"['heartland', 'breweri', 'recommend']","['heartland', 'breweri', 'recommend']",anecdotes/miscellaneous
They treated us well and the food was extremely fresh and well-prepared.,"['fresh', 'prepar', 'extrem', 'well', 'us', 'treat', 'food']","['fresh', 'prepar', 'extrem', 'well', 'us', 'treat', 'food']",food
Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"['sweet', 'peanut', 'fri', 'delciou', 'salad', 'perfect', 'tofu', 'littl', 'ly', 'green', 'basic', 'sauc', 'basil', 'exot']","['sweet', 'peanut', 'fri', 'delciou', 'salad', 'perfect', 'tofu', 'littl', 'ly', 'green', 'basic', 'sauc', 'basil', 'exot']",food
THE BIG COMPLAINT: NO TOASTING AVAILABLE.,"['big', 'avail', 'complaint', 'toast']","['big', 'avail', 'complaint', 'toast']",food
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","['outsid', 'place', 'even', 'garden', 'relax', 'good', 'sit', 'food', 'great']","['outsid', 'place', 'even', 'garden', 'relax', 'good', 'sit', 'food', 'great']",food
"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","['get', 'regular', 'virgin', 'servic', 'weekli', 'volar', 'treat', 'friendli', 'everyon', 'ask']","['get', 'regular', 'virgin', 'servic', 'weekli', 'volar', 'treat', 'friendli', 'everyon', 'ask']",service
"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.","['come', 'find', 'waiter', 'end', 'show', 'meal', 'food', 'wine', 'wrong']","['come', 'find', 'waiter', 'end', 'show', 'meal', 'food', 'wine', 'wrong']",food
"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","['appetit', 'season', 'great', 'chicken', 'lamb', 'perfect', 'sandwhich', 'steak', 'heartier', 'cook']","['appetit', 'season', 'great', 'chicken', 'lamb', 'perfect', 'sandwhich', 'steak', 'heartier', 'cook']",food
Faan is sooo good.,"['faan', 'good', 'sooo']","['faan', 'good', 'sooo']",anecdotes/miscellaneous
We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,"['freez', 'though', 'one', 'saw', 'least', 'dish', 'heat', 'sum', 'item', 'sure', 'dim']","['freez', 'though', 'one', 'saw', 'least', 'dish', 'heat', 'sum', 'item', 'sure', 'dim']",food
No you're going to go back because the food was good.,"['food', 'go', 'back', 'good']","['food', 'go', 'back', 'good']",anecdotes/miscellaneous
The food was great and the service was even better.,"['servic', 'even', 'better', 'food', 'great']","['servic', 'even', 'better', 'food', 'great']",food
"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.","['restaur', 'best', 'rice', 'manhatten', 'entre', 'possibl', 'plate', 'heap', 'deal', 'call', 'hardli']","['restaur', 'best', 'rice', 'manhatten', 'entre', 'possibl', 'plate', 'heap', 'deal', 'call', 'hardli']",ambience
Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"['pleasant', 'maintain', 'decour', 'restaur', 'rais', 'tradit', 'though', 'voic', 'full', 'convers', 'abl', 'noisi', 'hall', 'rather', 'french']","['pleasant', 'maintain', 'decour', 'restaur', 'rais', 'tradit', 'though', 'voic', 'full', 'convers', 'abl', 'noisi', 'hall', 'rather', 'french']",ambience
The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,"['fresh', 'slice', 'season', 'chef', 'usual', 'sushi', 'fish', 'wasabi', 'also', 'perfect', 'piec', 'littl', 'soy', 'sometim', 'salt', 'sauc', 'sea']","['fresh', 'slice', 'season', 'chef', 'usual', 'sushi', 'fish', 'wasabi', 'also', 'perfect', 'piec', 'littl', 'soy', 'sometim', 'salt', 'sauc', 'sea']",food
"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.","['hand', 'nt', 'like', 'finish', 'consequ', 'feel', 'fell', 'make', 'apart', 'burger', 'mess']","['hand', 'nt', 'like', 'finish', 'consequ', 'feel', 'fell', 'make', 'apart', 'burger', 'mess']",food
My son and his girlfriend both wanted cheeseburgers and they were huge!,"['cheeseburg', 'want', 'huge', 'son', 'girlfriend']","['cheeseburg', 'want', 'huge', 'son', 'girlfriend']",food
I really recommend the very simple Unda (Egg) rolls.,"['unda', 'recommend', 'egg', 'simpl', 'realli', 'roll']","['unda', 'recommend', 'egg', 'simpl', 'realli', 'roll']",food
I will not be coming here at 3am again.,['come'],['come'],anecdotes/miscellaneous
Unbelievable.,['unbeliev'],['unbeliev'],anecdotes/miscellaneous
Very good wine choices.,"['choic', 'wine', 'good']","['choic', 'wine', 'good']",food
"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.","['wonder', 'certain', 'live', 'go', 'night', 'relax', 'jazz', 'nyc', 'thai', 'place']","['wonder', 'certain', 'live', 'go', 'night', 'relax', 'jazz', 'nyc', 'thai', 'place']",ambience
We will be back.,['back'],['back'],anecdotes/miscellaneous
We were seated and ignored by waitstaff.,"['ignor', 'waitstaff', 'seat']","['ignor', 'waitstaff', 'seat']",service
"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.","['tabl', 'famili', 'feel', 'perfect', 'recomend', 'comfort', 'even', 'group', 'share', 'lazi', 'big', 'place', 'susan']","['tabl', 'famili', 'feel', 'perfect', 'recomend', 'comfort', 'even', 'group', 'share', 'lazi', 'big', 'place', 'susan']",ambience
They showed up 15 minutes after the tuna melt.,"['melt', 'minut', 'tuna', 'show']","['melt', 'minut', 'tuna', 'show']",service
"Tasty steak, pork loin, the works.","['work', 'loin', 'steak', 'pork', 'tasti']","['work', 'loin', 'steak', 'pork', 'tasti']",food
I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,"['tabl', 'linger', 'feel', 'though', 'friend', 'even', 'rush', 'wait', 'bite', 'go']","['tabl', 'linger', 'feel', 'though', 'friend', 'even', 'rush', 'wait', 'bite', 'go']",anecdotes/miscellaneous
I went to Ruby Foos for my birthday and enjoyed our experience there.,"['foo', 'enjoy', 'birthday', 'go', 'experi', 'rubi']","['foo', 'enjoy', 'birthday', 'go', 'experi', 'rubi']",anecdotes/miscellaneous
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"['provid', 'nice', 'recommend', 'set', 'occas', 'servic', 'special', 'highli', 'intim']","['provid', 'nice', 'recommend', 'set', 'occas', 'servic', 'special', 'highli', 'intim']",ambience
"The burger was great, also.","['also', 'burger', 'great']","['also', 'burger', 'great']",food
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.","['horribl', 'know', 'give', 'discount', 'servic', 'enough', 'end']","['horribl', 'know', 'give', 'discount', 'servic', 'enough', 'end']",service
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","['small', 'portion', 'mean', 'cheap', 'food', 'nasti', 'great']","['small', 'portion', 'mean', 'cheap', 'food', 'nasti', 'great']",food
The pizza was great.,"['pizza', 'great']","['pizza', 'great']",food
And everytime I go there's a bunch of drunk idiots making a scene out front.,"['idiot', 'front', 'bunch', 'make', 'everytim', 'drink', 'scene', 'go']","['idiot', 'front', 'bunch', 'make', 'everytim', 'drink', 'scene', 'go']",ambience
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,"['could', 'think', 'bite', 'salt', 'innov', 'never', 'use', 'edamam', 'pure', 'tasti']","['could', 'think', 'bite', 'salt', 'innov', 'never', 'use', 'edamam', 'pure', 'tasti']",food
"however, it's the service that leaves a bad taste in my mouth.","['bad', 'leav', 'mouth', 'servic', 'howev', 'tast']","['bad', 'leav', 'mouth', 'servic', 'howev', 'tast']",service
"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.","['decis', 'notifi', 'know', 'regardless', 'make', 'good', 'special', 'us', 'let', 'apolog', 'mention']","['decis', 'notifi', 'know', 'regardless', 'make', 'good', 'special', 'us', 'let', 'apolog', 'mention']",service
The price was extremely reasonable for the appetizers and food we ate.,"['reason', 'extrem', 'eat', 'appet', 'food', 'price']","['reason', 'extrem', 'eat', 'appet', 'food', 'price']",price
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","['dine', 'vegetarian', 'tamarind', 'dish', 'simpli', 'non', 'select', 'veg', 'par']","['dine', 'vegetarian', 'tamarind', 'dish', 'simpli', 'non', 'select', 'veg', 'par']",food
Kenny the owner is always there and he treats my family like we are part of his family.,"['like', 'famili', 'part', 'owner', 'alway', 'kenni', 'treat']","['like', 'famili', 'part', 'owner', 'alway', 'kenni', 'treat']",service
They need a kick out of it but until then the sushi is pretty good and the place is consistent.,"['sushi', 'pretti', 'need', 'consist', 'kick', 'good', 'place']","['sushi', 'pretti', 'need', 'consist', 'kick', 'good', 'place']",food
I've had to wait only a few times during lunch but this place is definitely worth the wait.,"['time', 'place', 'wait', 'definit', 'worth', 'lunch']","['time', 'place', 'wait', 'definit', 'worth', 'lunch']",anecdotes/miscellaneous
All in all the food was above average and I would return to see how they operate with four or less dinners.,"['less', 'averag', 'see', 'oper', 'dinner', 'would', 'four', 'return', 'food']","['less', 'averag', 'see', 'oper', 'dinner', 'would', 'four', 'return', 'food']",food
"Judging from previous posts this used to be a good place, but not any longer.","['post', 'judg', 'previou', 'good', 'use', 'place', 'longer']","['post', 'judg', 'previou', 'good', 'use', 'place', 'longer']",anecdotes/miscellaneous
"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!","['delici', 'atmospher', 'buffet', 'excel', 'pretti', 'choic', 'lunch', 'make', 'dinner', 'servic', 'even', 'better', 'food', 'great']","['delici', 'atmospher', 'buffet', 'excel', 'pretti', 'choic', 'lunch', 'make', 'dinner', 'servic', 'even', 'better', 'food', 'great']",food
"For appetizers, I recommend the shrimp fritters and dumplings.","['fritter', 'shrimp', 'recommend', 'dumpl', 'appet']","['fritter', 'shrimp', 'recommend', 'dumpl', 'appet']",food
And cheap!,['cheap'],['cheap'],price
Such nice people working here - but I have to review the food.,"['peopl', 'nice', 'work', 'food', 'review']","['peopl', 'nice', 'work', 'food', 'review']",food
"The restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.","['restaur', 'dark', 'worst', 'reach', 'sunglass', 'attract', 'light', 'shin', 'put', 'possibl', 'spot']","['restaur', 'dark', 'worst', 'reach', 'sunglass', 'attract', 'light', 'shin', 'put', 'possibl', 'spot']",ambience
Try the Times Square cocktail -- ginger lemonade with vodka (also available without vodka.),"['ginger', 'time', 'vodka', 'squar', 'without', 'also', 'lemonad', 'cocktail', 'avail', 'tri']","['ginger', 'time', 'vodka', 'squar', 'without', 'also', 'lemonad', 'cocktail', 'avail', 'tri']",food
Nice find.,"['find', 'nice']","['find', 'nice']",anecdotes/miscellaneous
Veal Parmigana - Better than Patsy's!,"['parmigana', 'patsi', 'better', 'veal']","['parmigana', 'patsi', 'better', 'veal']",food
"Great wine, great food.","['food', 'wine', 'great']","['food', 'wine', 'great']",food
"The service was mediocre, and the lack of air conditioning made for a less than comfortable meal.","['lack', 'less', 'meal', 'make', 'comfort', 'servic', 'mediocr', 'condit', 'air']","['lack', 'less', 'meal', 'make', 'comfort', 'servic', 'mediocr', 'condit', 'air']",service
The food and staff always surprise me with the new heights they are taken to.,"['new', 'surpris', 'staff', 'alway', 'take', 'food', 'height']","['new', 'surpris', 'staff', 'alway', 'take', 'food', 'height']",food
Amazing!,['amaz'],['amaz'],anecdotes/miscellaneous
Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).,"['la', 'love', 'ottimo', 'outstand', 'expect', 'go', 'pizza', 'fresca']","['la', 'love', 'ottimo', 'outstand', 'expect', 'go', 'pizza', 'fresca']",anecdotes/miscellaneous
I've always been seated propmtly.,"['alway', 'propmtli', 'seat']","['alway', 'propmtli', 'seat']",service
"We try frequenting new restaurants all over the city, but any time that we  visit a restaurant other than Roth's we are always disappointed.","['time', 'disappoint', 'restaur', 'new', 'visit', 'frequent', 'citi', 'alway', 'roth', 'tri']","['time', 'disappoint', 'restaur', 'new', 'visit', 'frequent', 'citi', 'alway', 'roth', 'tri']",anecdotes/miscellaneous
honestly the worst sushi my husband and i had in our entire lives.,"['sushi', 'worst', 'husband', 'honestli', 'live', 'entir']","['sushi', 'worst', 'husband', 'honestli', 'live', 'entir']",food
There is nothing more pleasant than that.,"['pleasant', 'noth']","['pleasant', 'noth']",anecdotes/miscellaneous
I would recommend this place to anyone and would without a doubt come again.,"['without', 'anyon', 'come', 'recommend', 'doubt', 'would', 'place']","['without', 'anyon', 'come', 'recommend', 'doubt', 'would', 'place']",anecdotes/miscellaneous
"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","['mind', 'decor', 'beat', 'want', 'place', 'howev', 'food', 'price', 'great']","['mind', 'decor', 'beat', 'want', 'place', 'howev', 'food', 'price', 'great']",food
What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot.,"['sichuan', 'restaur', 'one', 'hotpot', 'make', 'offer', 'nyc', 'special', 'authent', 'chongq', 'cook']","['sichuan', 'restaur', 'one', 'hotpot', 'make', 'offer', 'nyc', 'special', 'authent', 'chongq', 'cook']",food
Mizu is the Japenese find in Grammercy.,"['grammerci', 'find', 'japenes', 'mizu']","['grammerci', 'find', 'japenes', 'mizu']",anecdotes/miscellaneous
For sure i will keep coming back because i feel really this restaurant deserves.,"['come', 'back', 'keep', 'restaur', 'feel', 'deserv', 'realli', 'sure']","['come', 'back', 'keep', 'restaur', 'feel', 'deserv', 'realli', 'sure']",anecdotes/miscellaneous
Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,"['tabl', 'edg', 'hang', 'waiter', 'two', 'one', 'dinner', 'lane', 'middl', 'tini', 'right', 'traffic', 'plat']","['tabl', 'edg', 'hang', 'waiter', 'two', 'one', 'dinner', 'lane', 'middl', 'tini', 'right', 'traffic', 'plat']",ambience
"Sake collection was excellent (Try Nanbu Bijin), but pricy.","['nanbu', 'excel', 'prici', 'collect', 'bijin', 'tri', 'sake']","['nanbu', 'excel', 'prici', 'collect', 'bijin', 'tri', 'sake']",food
Interesting other dishes for a change include chicken in curry sauce and salmon caserole.,"['includ', 'chicken', 'salmon', 'interest', 'dish', 'curri', 'caserol', 'sauc', 'chang']","['includ', 'chicken', 'salmon', 'interest', 'dish', 'curri', 'caserol', 'sauc', 'chang']",food
One of my favorite restaurants in the neighborhood.,"['favorit', 'neighborhood', 'restaur', 'one']","['favorit', 'neighborhood', 'restaur', 'one']",anecdotes/miscellaneous
"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['magnific', 'cold', 'angri', 'though', 'salad', 'one', 'favorit', 'lobster']","['magnific', 'cold', 'angri', 'though', 'salad', 'one', 'favorit', 'lobster']",food
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,"['like', 'neighborhood', 'stop', 'pleasantli', 'say', 'supris']","['like', 'neighborhood', 'stop', 'pleasantli', 'say', 'supris']",anecdotes/miscellaneous
"Ask for Usha, the nicest bartender in manhattan.","['manhattan', 'bartend', 'nicest', 'usha', 'ask']","['manhattan', 'bartend', 'nicest', 'usha', 'ask']",service
The service is outstanding and my crab-cake eggs benedict could not have been better.,"['could', 'benedict', 'cake', 'crab', 'outstand', 'servic', 'egg', 'better']","['could', 'benedict', 'cake', 'crab', 'outstand', 'servic', 'egg', 'better']",food
The place's decor and hidden bathrooms made for a good laugh.,"['laugh', 'decor', 'make', 'hide', 'bathroom', 'good', 'place']","['laugh', 'decor', 'make', 'hide', 'bathroom', 'good', 'place']",ambience
This is a true gem of the village.,"['gem', 'villag', 'true']","['gem', 'villag', 'true']",anecdotes/miscellaneous
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","['back', 'colleg', 'suan', 'reason', 'fact', 'near', 'locat', 'make', 'hutner', 'good', 'go', 'price', 'student']","['back', 'colleg', 'suan', 'reason', 'fact', 'near', 'locat', 'make', 'hutner', 'good', 'go', 'price', 'student']",ambience
"However, I think Jeckll and Hydes t is one of those places that is fun to do once.","['jeckll', 'think', 'one', 'howev', 'place', 'fun', 'hyde']","['jeckll', 'think', 'one', 'howev', 'place', 'fun', 'hyde']",anecdotes/miscellaneous
"They treat me like family, morning and night.","['like', 'famili', 'morn', 'night', 'treat']","['like', 'famili', 'morn', 'night', 'treat']",service
A wonderful place!,"['place', 'wonder']","['place', 'wonder']",anecdotes/miscellaneous
"Please take my advice, go and try this place.","['place', 'pleas', 'take', 'advic', 'tri', 'go']","['place', 'pleas', 'take', 'advic', 'tri', 'go']",anecdotes/miscellaneous
Service was on par but not wonderful.,"['servic', 'wonder', 'par']","['servic', 'wonder', 'par']",service
for my birthday and we had an excellent time.,"['time', 'excel', 'birthday']","['time', 'excel', 'birthday']",anecdotes/miscellaneous
Deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,"['pizzeria', 'area', 'hour', 'higher', 'take', 'deliveri', 'price', 'often']","['pizzeria', 'area', 'hour', 'higher', 'take', 'deliveri', 'price', 'often']",service
I went to Amma after a friend recommended it.,"['friend', 'go', 'amma', 'recommend']","['friend', 'go', 'amma', 'recommend']",anecdotes/miscellaneous
I'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.,"['peopl', 'loud', 'read', 'nonsens', 'place', 'review']","['peopl', 'loud', 'read', 'nonsens', 'place', 'review']",anecdotes/miscellaneous
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,"['small', 'busi', 'might', 'abl', 'group', 'fit', 'kind', 'kid', 'place', 'guess']","['small', 'busi', 'might', 'abl', 'group', 'fit', 'kind', 'kid', 'place', 'guess']",ambience
Maybe tomorrow ;-),"['tomorrow', 'mayb']","['tomorrow', 'mayb']",anecdotes/miscellaneous
We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"['hot', 'whole', 'dog', 'sinc', 'section', 'order', 'also', 'think', 'pretti', 'two', 'menu', 'would', 'good', 'devot']","['hot', 'whole', 'dog', 'sinc', 'section', 'order', 'also', 'think', 'pretti', 'two', 'menu', 'would', 'good', 'devot']",food
please don't fool us.,"['pleas', 'us', 'fool']","['pleas', 'us', 'fool']",anecdotes/miscellaneous
"I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.","['hunan', 'garlic', 'chicken', 'sauc', 'black', 'bean']","['hunan', 'garlic', 'chicken', 'sauc', 'black', 'bean']",food
"Because of the delicate thin crust, take-out pies get soggy in their boxes.","['soggi', 'box', 'get', 'crust', 'thin', 'delic', 'take', 'pie']","['soggi', 'box', 'get', 'crust', 'thin', 'delic', 'take', 'pie']",food
